Date,Description,Amount,Category
2025-08-07,Careem,283.81,Transport
2025-11-30,Panadol,200.54,Health
2025-07-01,Pharmacy,46.31,Health
2026-01-10,Water Bill,349.01,Utilities
2025-09-23,Spotify Premium,165.25,Subscriptions
2025-05-19,Doctor Clinic,173.14,Health
2025-08-10,Bazaar,347.36,Shopping
2025-10-03,Spotify Premium,472.33,Subscriptions
2026-03-10,Steam Games,121.33,Entertainment
2026-03-07,Emirates Airline,318.23,Travel
2025-06-04,Biryani,106.73,Food
2025-09-29,House Leasing,497.87,Rent
2026-01-12,Steam Games,260.49,Entertainment
2025-11-08,Bus Ticket,276.33,Transport
2025-05-09,Emirates Airline,22.6,Travel
2025-06-07,Foodpanda,54.57,Food
2025-07-14,Sambosa,240.69,Food
2026-01-08,Sambosa,296.75,Food
2025-12-11,McDonalds,434.07,Food
2025-06-06,Cinema,472.55,Entertainment
2026-01-27,House Leasing,178.5,Rent
2025-07-01,Bazaar,407.31,Shopping
2025-12-26,Amazon,151.49,Shopping
2025-05-11,Electric Bill,51.97,Utilities
2025-12-23,Sui Gas,279.32,Utilities
2025-12-29,Shell Oil,61.86,Transport
2025-08-12,Eid Clothes,307.11,Shopping
2025-06-11,Agha Khan Hospital,318.14,Health
2026-02-15,Water Bill,310.51,Utilities
2026-03-03,Eid Clothes,214.41,Shopping
2025-06-11,House Leasing,396.31,Rent
2025-05-09,Apartment Rent,403.37,Rent
2025-11-17,Bazaar,398.23,Shopping
2025-11-09,House Leasing,376.59,Rent
2025-12-13,Panadol,132.8,Health
2025-04-10,K-Electric,114.48,Utilities
2025-05-04,Sui Gas,143.83,Utilities
2026-02-28,Spotify Premium,183.07,Subscriptions
2025-08-18,Electric Bill,130.5,Utilities
2025-07-13,Doctor Clinic,160.92,Health
2025-10-21,Pharmacy,47.82,Health
2025-12-13,Pharmacy,166.61,Health
2025-09-06,Restaurant,409.34,Food
2025-05-01,Electric Bill,396.32,Utilities
2026-03-08,Amazon,17.41,Shopping
2025-07-09,PSO Pump,41.35,Transport
2025-08-25,Target,331.29,Shopping
2025-08-22,Biryani,152.28,Food
2025-03-28,Nueplex,445.96,Entertainment
2025-08-05,House Leasing,433.66,Rent
2025-12-17,Walmart,279.97,Shopping
2025-07-02,Cloud Storage,16.0,Subscriptions
2025-04-24,InDrive,228.79,Transport
2025-04-11,PTCL Internet,401.3,Utilities
2026-02-21,Medical Store,284.57,Health
2025-12-03,Pharmacy,479.83,Health
2025-11-27,Train Ticket,288.2,Travel
2025-10-22,Bazaar,450.84,Shopping
2026-01-09,Imtiaz Super Market,407.51,Shopping
2026-03-10,PTCL Internet,113.01,Utilities
2025-07-28,K-Electric,409.05,Utilities
2026-03-04,Train Ticket,301.75,Travel
2026-02-27,PSO Pump,96.64,Transport
2026-03-16,Grocery,252.24,Shopping
2026-03-15,Panadol,67.73,Health
2025-12-26,InDrive,275.88,Transport
2025-04-26,Doctor Clinic,314.5,Health
2025-07-13,Hotel Booking,287.91,Travel
2026-02-04,Sui Gas,472.22,Utilities
2025-05-15,KFC,220.97,Food
2025-06-15,Amazon,439.42,Shopping
2025-08-31,Cloud Storage,259.94,Subscriptions
2025-09-04,Hotel Booking,8.23,Travel
2026-02-15,House Leasing,452.17,Rent
2025-12-03,Panadol,151.18,Health
2025-05-08,Grocery,319.01,Shopping
2025-07-08,Emirates Airline,412.47,Travel
2025-10-09,Water Bill,270.95,Utilities
2025-05-16,Water Bill,413.75,Utilities
2025-06-17,Cinema,8.9,Entertainment
2025-04-27,Cinema,296.87,Entertainment
2025-03-22,Cinema,451.29,Entertainment
2026-01-29,Spotify Premium,473.06,Subscriptions
2025-08-25,Restaurant,128.36,Food
2025-11-09,Hotel Booking,279.42,Travel
2025-12-28,Spotify Premium,300.55,Subscriptions
2025-09-22,Train Ticket,179.02,Travel
2025-12-02,Hostel Dues,171.73,Rent
2025-12-17,PSO Pump,363.89,Transport
2025-05-14,Walmart,311.22,Shopping
2025-05-15,Agha Khan Hospital,298.73,Health
2025-10-15,InDrive,391.82,Transport
2025-11-09,Pharmacy,379.65,Health
2025-12-17,Electric Bill,307.07,Utilities
2025-07-23,Cinema,424.94,Entertainment
2025-12-04,Netflix Subscription,482.04,Subscriptions
2025-04-17,InDrive,201.62,Transport
2025-09-05,Apartment Rent,189.3,Rent
2026-02-28,Hostel Dues,308.09,Rent
2026-03-20,Netflix Subscription,450.3,Subscriptions
2025-10-05,McDonalds,453.66,Food
2025-11-07,PIA Ticket,50.85,Travel
2025-12-26,PTCL Internet,250.39,Utilities
2025-11-22,Foodpanda,160.53,Food
2025-04-02,KFC,448.4,Food
2026-01-21,Steam Games,442.91,Entertainment
2025-07-24,Emirates Airline,421.62,Travel
2025-05-02,Uber Ride,131.12,Transport
2025-05-22,Netflix Subscription,84.0,Subscriptions
2026-01-03,Netflix Subscription,447.96,Subscriptions
2025-11-23,Cinema,413.97,Entertainment
2025-10-06,PTCL Internet,238.79,Utilities
2025-12-18,Target,309.16,Shopping
2025-07-08,Bazaar,197.06,Shopping
2025-10-14,Grocery,202.41,Shopping
2025-12-05,Imtiaz Super Market,277.86,Shopping
2025-07-19,Gym Membership,193.52,Subscriptions
2025-09-18,Bykea,145.98,Transport
2025-07-13,Petrol,429.99,Transport
2025-06-23,Hotel Booking,280.21,Travel
2026-02-03,Sambosa,430.47,Food
2025-08-08,Apartment Rent,254.23,Rent
2025-09-29,Hostel Dues,493.33,Rent
2025-12-15,House Leasing,252.91,Rent
2025-11-08,Imtiaz Super Market,60.94,Shopping
2025-12-03,Gym Membership,172.38,Subscriptions
2025-05-05,Cloud Storage,212.31,Subscriptions
2025-11-25,Cinema,465.56,Entertainment
2025-10-29,Biryani,205.27,Food
2025-09-26,Careem,411.85,Transport
2025-04-01,Pharmacy,202.09,Health
2025-07-09,Bazaar,237.74,Shopping
2025-05-07,Steam Games,182.04,Entertainment
2025-10-29,Agha Khan Hospital,166.09,Health
2026-03-08,K-Electric,250.34,Utilities
2025-06-17,Starbucks,319.61,Food
2025-11-28,Concert Ticket,189.43,Entertainment
2025-12-24,House Leasing,182.64,Rent
2026-01-20,Electric Bill,185.53,Utilities
2026-02-21,PIA Ticket,86.09,Travel
2025-09-26,Amazon,484.24,Shopping
2025-07-31,Apartment Rent,374.92,Rent
2025-09-03,Eid Clothes,25.3,Shopping
2025-08-16,Nueplex,322.82,Entertainment
2026-03-10,PIA Ticket,449.62,Travel
2025-11-14,Hostel Dues,268.05,Rent
2025-04-28,Eid Clothes,256.75,Shopping
2025-05-02,Water Bill,45.01,Utilities
2026-01-20,Electric Bill,451.81,Utilities
2026-02-15,Concert Ticket,219.59,Entertainment
2025-10-06,Agha Khan Hospital,84.14,Health
2025-08-06,Grocery,31.52,Shopping
2025-11-04,Cinema,400.91,Entertainment
2025-03-27,Nueplex,366.78,Entertainment
2025-05-24,Doctor Clinic,26.13,Health
2025-04-29,Bus Ticket,490.25,Transport
2025-11-02,Gym Membership,286.16,Subscriptions
2025-09-13,Bus Ticket,69.4,Transport
2025-06-23,House Leasing,243.4,Rent
2025-04-29,Sambosa,291.05,Food
2025-11-06,Chai,240.68,Food
2025-09-10,Bus Ticket,95.18,Transport
2025-11-12,Eid Clothes,425.63,Shopping
2026-02-23,PIA Ticket,205.99,Travel
2025-10-05,Eid Clothes,277.38,Shopping
2025-10-17,Gym Membership,457.59,Subscriptions
2025-08-06,Grocery,66.32,Shopping
2025-11-01,Concert Ticket,459.03,Entertainment
2025-10-10,Water Bill,218.57,Utilities
2026-02-10,Hostel Dues,379.93,Rent
2025-07-05,Biryani,374.16,Food
2025-05-13,Bazaar,450.84,Shopping
2026-01-25,Train Ticket,307.41,Travel
2025-07-02,Panadol,288.89,Health
2025-05-27,Starbucks,270.41,Food
2025-07-03,Sui Gas,414.44,Utilities
2025-05-27,PTCL Internet,447.87,Utilities
2025-08-14,Hostel Dues,154.35,Rent
2025-04-20,Steam Games,379.18,Entertainment
2025-08-31,Hostel Dues,147.35,Rent
2025-05-07,Doctor Clinic,142.83,Health
2025-06-16,House Leasing,297.9,Rent
2025-11-27,Doctor Clinic,6.77,Health
2025-11-29,Pharmacy,121.62,Health
2026-02-22,Water Bill,482.48,Utilities
2025-04-16,Shell Oil,452.8,Transport
2025-08-30,PIA Ticket,182.05,Travel
2026-01-21,Train Ticket,336.48,Travel
2025-08-11,Spotify Premium,47.74,Subscriptions
2025-07-26,Grocery,32.31,Shopping
2026-01-13,Foodpanda,64.12,Food
2025-11-04,K-Electric,415.84,Utilities
2025-12-10,House Leasing,273.15,Rent
2026-02-19,Water Bill,391.67,Utilities
2026-01-19,Cloud Storage,437.17,Subscriptions
2025-04-27,Hostel Dues,352.92,Rent
2025-03-30,House Leasing,382.62,Rent
2025-09-17,Careem,476.53,Transport
2025-04-03,Medical Store,31.43,Health
2025-05-21,Medical Store,378.27,Health
2025-07-27,Concert Ticket,98.09,Entertainment
2025-07-02,Spotify Premium,275.11,Subscriptions
2025-09-17,Train Ticket,404.82,Travel
2025-10-17,Bykea,499.09,Transport
2025-09-21,Hostel Dues,457.42,Rent
2025-10-16,Hostel Dues,106.99,Rent
2025-05-26,PTCL Internet,99.25,Utilities
2025-11-04,Biryani,123.97,Food
2025-09-14,Grocery,365.25,Shopping
2025-05-15,Cafe,278.31,Food
2025-12-27,Emirates Airline,346.25,Travel
2025-05-11,Gym Membership,261.19,Subscriptions
2026-03-09,Biryani,75.4,Food
2026-01-24,Nueplex,409.31,Entertainment
2026-02-21,Hotel Booking,277.91,Travel
2025-05-06,Netflix Subscription,489.44,Subscriptions
2025-11-26,Sui Gas,334.44,Utilities
2026-03-08,Foodpanda,312.73,Food
2026-03-12,Netflix Subscription,253.94,Subscriptions
2025-07-31,Hostel Dues,168.7,Rent
2025-11-26,Petrol,331.13,Transport
2025-12-26,Cloud Storage,226.14,Subscriptions
2026-02-25,Cloud Storage,56.06,Subscriptions
2025-05-19,PSO Pump,120.5,Transport
2025-05-11,Bykea,306.0,Transport
2025-07-16,Foodpanda,207.36,Food
2025-05-20,Cloud Storage,494.01,Subscriptions
2025-07-12,Sambosa,262.14,Food
2025-04-12,Concert Ticket,299.76,Entertainment
2025-10-11,Spotify Premium,269.67,Subscriptions
2025-12-11,Panadol,128.52,Health
2025-05-27,Eid Clothes,475.93,Shopping
2025-04-18,Gym Membership,496.07,Subscriptions
2025-09-20,Bus Ticket,336.84,Transport
2025-09-26,Cafe,449.34,Food
2025-10-02,Steam Games,95.72,Entertainment
2025-12-26,House Leasing,92.3,Rent
2025-11-13,Nueplex,249.21,Entertainment
2025-06-16,PIA Ticket,79.43,Travel
2025-10-26,Gym Membership,116.43,Subscriptions
2025-05-22,Nueplex,483.43,Entertainment
2026-01-11,Petrol,29.16,Transport
2025-12-27,Gym Membership,205.41,Subscriptions
2026-03-17,Agha Khan Hospital,255.83,Health
2025-05-31,Bazaar,410.52,Shopping
2025-08-19,Imtiaz Super Market,385.17,Shopping
2025-06-04,Medical Store,195.21,Health
2025-05-03,Cinema,85.93,Entertainment
2025-07-02,Target,176.59,Shopping
2025-09-16,Concert Ticket,62.36,Entertainment
2026-01-01,Gym Membership,159.78,Subscriptions
2026-01-20,Pharmacy,57.16,Health
2026-02-14,Foodpanda,187.93,Food
2026-01-17,Cloud Storage,244.71,Subscriptions
2025-05-02,Pharmacy,92.11,Health
2025-11-24,Cloud Storage,180.91,Subscriptions
2025-09-28,Panadol,185.16,Health
2025-10-28,Sui Gas,378.75,Utilities
2025-10-02,Cinema,307.22,Entertainment
2025-08-02,Imtiaz Super Market,354.61,Shopping
2025-09-26,Shell Oil,145.16,Transport
2026-02-22,Petrol,289.87,Transport
2025-08-12,Petrol,253.6,Transport
2025-08-06,Medical Store,416.02,Health
2025-04-02,Spotify Premium,257.35,Subscriptions
2026-02-23,Doctor Clinic,474.19,Health
2026-02-05,Water Bill,276.34,Utilities
2025-03-23,Spotify Premium,199.36,Subscriptions
2025-04-24,K-Electric,177.75,Utilities
2025-11-14,Sui Gas,407.49,Utilities
2025-07-28,Petrol,184.8,Transport
2025-07-10,Restaurant,229.82,Food
2026-02-17,Hotel Booking,390.34,Travel
2025-08-04,Spotify Premium,13.77,Subscriptions
2025-04-19,Sui Gas,416.84,Utilities
2025-04-15,Eid Clothes,299.09,Shopping
2025-10-31,Train Ticket,480.24,Travel
2025-09-25,Netflix Subscription,59.32,Subscriptions
2025-05-13,Apartment Rent,303.08,Rent
2025-05-21,Restaurant,134.39,Food
2025-11-24,Petrol,161.81,Transport
2025-07-13,House Leasing,368.95,Rent
2025-09-30,Train Ticket,395.05,Travel
2025-04-01,Agha Khan Hospital,429.0,Health
2026-01-03,Foodpanda,261.76,Food
2026-02-14,Eid Clothes,360.68,Shopping
2025-09-02,Nueplex,139.44,Entertainment
2026-02-22,Walmart,336.86,Shopping
2025-03-20,Imtiaz Super Market,312.87,Shopping
2025-07-23,Petrol,416.53,Transport
2026-03-14,Apartment Rent,227.14,Rent
2025-05-07,Eid Clothes,275.13,Shopping
2025-09-14,Nueplex,486.5,Entertainment
2025-11-13,Apartment Rent,331.87,Rent
2025-10-09,Walmart,122.49,Shopping
2025-04-08,Biryani,137.35,Food
2025-06-03,Imtiaz Super Market,136.39,Shopping
2025-12-16,Emirates Airline,73.0,Travel
2025-07-10,Apartment Rent,63.65,Rent
2025-12-27,Imtiaz Super Market,297.86,Shopping
2025-12-14,Foodpanda,58.73,Food
2026-02-15,Nueplex,8.63,Entertainment
2025-06-27,Doctor Clinic,270.27,Health
2025-12-21,Sui Gas,71.91,Utilities
2025-04-28,Panadol,88.19,Health
2026-03-17,Grocery,100.26,Shopping
2025-09-23,Medical Store,425.3,Health
2026-01-08,Medical Store,7.24,Health
2025-08-26,PTCL Internet,352.78,Utilities
2025-11-12,Uber Ride,135.47,Transport
2025-05-22,Gym Membership,316.37,Subscriptions
2025-11-29,Doctor Clinic,461.73,Health
2025-06-25,House Leasing,63.45,Rent
2025-08-07,KFC,89.81,Food
2025-05-03,PTCL Internet,68.73,Utilities
2026-01-19,Hotel Booking,374.75,Travel
2025-12-10,Train Ticket,411.46,Travel
2026-02-02,Panadol,94.89,Health
2025-03-26,InDrive,251.61,Transport
2025-07-02,PIA Ticket,293.51,Travel
2025-07-10,Pharmacy,255.96,Health
2025-09-21,Panadol,102.09,Health
2025-04-15,Gym Membership,496.5,Subscriptions
2026-02-27,Panadol,79.99,Health
2026-02-18,Emirates Airline,183.58,Travel
2025-03-29,PSO Pump,326.38,Transport
2025-07-10,Pharmacy,453.62,Health
2025-05-20,Train Ticket,299.97,Travel
2025-08-25,Cloud Storage,380.98,Subscriptions
2026-01-25,Bazaar,180.04,Shopping
2025-04-09,Medical Store,409.78,Health
2025-08-18,Chai,272.6,Food
2025-05-07,PIA Ticket,118.05,Travel
2025-10-07,PTCL Internet,38.12,Utilities
2025-07-26,Panadol,111.45,Health
2025-11-21,Panadol,234.37,Health
2025-04-07,Gym Membership,255.28,Subscriptions
2025-08-14,Hotel Booking,358.91,Travel
2025-07-25,Steam Games,311.96,Entertainment
2026-01-19,Medical Store,241.65,Health
2025-06-10,Target,255.28,Shopping
2025-11-20,InDrive,90.06,Transport
2025-09-25,PSO Pump,280.16,Transport
2026-03-12,InDrive,37.45,Transport
2025-05-14,Bykea,177.52,Transport
2025-08-12,Imtiaz Super Market,130.7,Shopping
2025-06-17,Hostel Dues,308.45,Rent
2025-08-04,Apartment Rent,265.72,Rent
2025-04-12,Sambosa,152.72,Food
2025-10-13,Emirates Airline,184.41,Travel
2025-08-21,Cinema,291.31,Entertainment
2025-07-31,PTCL Internet,385.81,Utilities
2025-11-12,Sui Gas,385.78,Utilities
2026-01-20,Biryani,92.35,Food
2025-06-25,Amazon,276.94,Shopping
2025-08-01,Train Ticket,172.62,Travel
2026-02-24,Netflix Subscription,101.09,Subscriptions
2025-12-23,Gym Membership,179.41,Subscriptions
2025-12-01,Cinema,305.38,Entertainment
2026-02-16,Hotel Booking,192.22,Travel
2026-03-04,Train Ticket,260.24,Travel
2025-05-08,Starbucks,342.95,Food
2025-04-21,Panadol,426.35,Health
2026-01-23,Steam Games,173.72,Entertainment
2025-12-13,Netflix Subscription,433.87,Subscriptions
2025-08-11,Nueplex,465.46,Entertainment
2025-04-15,PIA Ticket,285.13,Travel
2025-05-17,Target,108.43,Shopping
2025-04-20,Uber Ride,325.74,Transport
2026-03-03,Imtiaz Super Market,377.84,Shopping
2026-03-08,Doctor Clinic,315.36,Health
2025-05-26,McDonalds,366.45,Food
2025-05-11,Doctor Clinic,448.14,Health
2025-07-04,Foodpanda,154.33,Food
2025-08-05,Spotify Premium,488.93,Subscriptions
2026-02-02,Electric Bill,253.74,Utilities
2025-04-13,Target,24.35,Shopping
2025-10-03,Shell Oil,212.34,Transport
2025-07-30,Steam Games,422.11,Entertainment
2025-12-16,Steam Games,269.42,Entertainment
2026-03-08,Nueplex,236.24,Entertainment
2026-02-14,Spotify Premium,105.97,Subscriptions
2025-08-11,Nueplex,89.06,Entertainment
2025-07-14,Walmart,89.31,Shopping
2026-03-18,Netflix Subscription,482.03,Subscriptions
2025-10-16,Starbucks,330.66,Food
2025-04-25,Bazaar,329.26,Shopping
2025-07-24,House Leasing,237.95,Rent
2025-10-27,Pharmacy,275.78,Health
2025-05-18,Shell Oil,140.01,Transport
2025-08-15,Sui Gas,280.08,Utilities
2025-08-03,Nueplex,157.41,Entertainment
2025-04-17,Imtiaz Super Market,78.11,Shopping
2025-06-16,Doctor Clinic,421.14,Health
2025-05-22,Cafe,85.89,Food
2025-05-04,Netflix Subscription,118.0,Subscriptions
2025-03-21,House Leasing,102.13,Rent
2025-10-26,Steam Games,303.09,Entertainment
2025-09-25,Train Ticket,37.52,Travel
2025-11-24,Cinema,372.11,Entertainment
2025-10-20,Spotify Premium,160.86,Subscriptions
2025-04-11,House Leasing,95.84,Rent
2026-01-04,Netflix Subscription,78.17,Subscriptions
2025-05-26,Medical Store,113.26,Health
2025-05-02,Netflix Subscription,329.85,Subscriptions
2026-01-27,Steam Games,392.35,Entertainment
2026-01-18,Doctor Clinic,82.22,Health
2025-04-09,Target,119.95,Shopping
2025-10-20,Netflix Subscription,145.78,Subscriptions
2025-09-26,Sambosa,218.49,Food
2025-06-26,Netflix Subscription,156.21,Subscriptions
2025-06-16,K-Electric,466.05,Utilities
2026-02-13,McDonalds,364.2,Food
2025-05-16,PTCL Internet,435.74,Utilities
2025-09-03,House Leasing,494.32,Rent
2025-07-31,Concert Ticket,452.27,Entertainment
2025-09-19,Emirates Airline,61.19,Travel
2026-01-20,Water Bill,341.06,Utilities
2025-05-04,House Leasing,33.38,Rent
2025-08-28,KFC,196.41,Food
2025-06-04,PTCL Internet,485.18,Utilities
2025-10-17,Emirates Airline,180.85,Travel
2025-08-05,Hostel Dues,80.53,Rent
2025-04-06,PTCL Internet,266.95,Utilities
2025-09-07,Eid Clothes,335.45,Shopping
2025-04-24,House Leasing,99.11,Rent
2025-12-19,Apartment Rent,44.88,Rent
2025-04-23,Nueplex,218.08,Entertainment
2025-06-21,Bus Ticket,158.36,Transport
2025-08-29,PIA Ticket,236.2,Travel
2025-05-16,Hostel Dues,92.36,Rent
2026-03-08,House Leasing,214.54,Rent
2026-02-23,PTCL Internet,24.58,Utilities
2026-03-16,Bus Ticket,130.11,Transport
2025-07-25,Spotify Premium,336.77,Subscriptions
2025-05-02,KFC,272.43,Food
2026-01-06,House Leasing,67.51,Rent
2025-11-30,Water Bill,434.04,Utilities
2025-11-27,Agha Khan Hospital,350.08,Health
2025-04-04,McDonalds,287.65,Food
2026-01-21,Imtiaz Super Market,424.7,Shopping
2025-08-28,Hotel Booking,374.36,Travel
2026-02-07,Sambosa,218.21,Food
2025-07-17,Pharmacy,125.27,Health
2026-01-06,Imtiaz Super Market,153.41,Shopping
2025-12-13,Cloud Storage,166.75,Subscriptions
2025-09-05,Panadol,362.06,Health
2025-12-15,Spotify Premium,188.83,Subscriptions
2026-01-17,Grocery,425.7,Shopping
2026-02-01,Restaurant,332.43,Food
2025-08-16,Sambosa,202.78,Food
2025-11-27,Electric Bill,327.18,Utilities
2025-06-14,Concert Ticket,5.87,Entertainment
2025-08-25,Netflix Subscription,65.47,Subscriptions
2025-11-01,McDonalds,183.95,Food
2025-06-16,KFC,21.61,Food
2026-02-11,PSO Pump,470.98,Transport
2025-04-20,Hotel Booking,498.19,Travel
2025-09-13,Hostel Dues,430.91,Rent
2025-10-05,Pharmacy,311.02,Health
2025-05-17,Sambosa,455.32,Food
2025-06-14,House Leasing,25.64,Rent
2026-02-09,Medical Store,146.25,Health
2025-06-06,Agha Khan Hospital,231.97,Health
2025-05-31,Concert Ticket,182.03,Entertainment
2026-02-06,Imtiaz Super Market,440.43,Shopping
2025-04-24,Pharmacy,131.11,Health
2025-03-25,Water Bill,365.43,Utilities
2026-01-12,Petrol,431.32,Transport
2025-11-03,Foodpanda,253.57,Food
2025-12-21,Spotify Premium,138.8,Subscriptions
2026-02-21,Spotify Premium,126.67,Subscriptions
2026-03-01,Emirates Airline,96.28,Travel
2025-11-26,Concert Ticket,163.25,Entertainment
2026-03-03,Grocery,251.45,Shopping
2025-09-08,Bykea,159.33,Transport
2025-08-13,InDrive,104.4,Transport
2026-03-14,Apartment Rent,261.25,Rent
2025-12-29,PTCL Internet,91.2,Utilities
2025-05-31,Concert Ticket,321.4,Entertainment
2025-05-23,Shell Oil,46.13,Transport
2025-08-14,Medical Store,376.54,Health
2025-04-27,Chai,121.21,Food
2026-02-08,Doctor Clinic,87.45,Health
2025-04-28,Netflix Subscription,63.5,Subscriptions
2025-10-12,Cinema,82.59,Entertainment
2025-03-28,Water Bill,46.49,Utilities
2025-04-05,Eid Clothes,414.29,Shopping
2025-09-12,PTCL Internet,159.62,Utilities
2026-03-06,Cloud Storage,338.07,Subscriptions
2025-11-03,Nueplex,42.81,Entertainment
2025-09-06,Netflix Subscription,121.45,Subscriptions
2025-07-18,Bykea,385.76,Transport
2025-03-26,Sui Gas,59.13,Utilities
2025-08-28,Doctor Clinic,47.09,Health
2025-06-29,Doctor Clinic,93.76,Health
2025-11-15,Spotify Premium,215.37,Subscriptions
2025-09-16,Netflix Subscription,416.41,Subscriptions
2025-10-08,Target,421.33,Shopping
2026-02-24,Medical Store,65.12,Health
2025-07-11,Apartment Rent,488.42,Rent
2025-10-16,Daraz,468.48,Shopping
2025-06-04,Shell Oil,272.18,Transport
2025-07-15,Cloud Storage,214.6,Subscriptions
2025-07-27,Sui Gas,62.15,Utilities
2025-06-18,Electric Bill,229.65,Utilities
2025-12-06,Cloud Storage,171.86,Subscriptions
2025-06-18,Netflix Subscription,341.1,Subscriptions
2025-09-30,House Leasing,413.76,Rent
2025-05-29,Hotel Booking,307.01,Travel
2025-05-30,Medical Store,401.57,Health
2025-10-25,Steam Games,499.07,Entertainment
2025-10-08,Apartment Rent,231.47,Rent
2026-02-03,Netflix Subscription,50.44,Subscriptions
2025-04-03,Amazon,392.25,Shopping
2025-06-11,Careem,284.79,Transport
2025-07-27,Emirates Airline,68.56,Travel
2025-08-07,McDonalds,21.17,Food
2025-04-15,Steam Games,253.46,Entertainment
2026-01-15,Cloud Storage,371.55,Subscriptions
2025-11-20,Foodpanda,184.18,Food
2026-02-21,Amazon,454.91,Shopping
2025-12-24,Daraz,7.79,Shopping
2025-08-13,Cloud Storage,436.15,Subscriptions
2025-07-13,Netflix Subscription,278.1,Subscriptions
2026-02-16,PTCL Internet,155.5,Utilities
2025-03-21,Water Bill,83.12,Utilities
2025-12-31,Cloud Storage,218.46,Subscriptions
2026-03-10,Shell Oil,345.29,Transport
2026-02-26,Panadol,80.12,Health
2025-06-17,Foodpanda,440.39,Food
2025-10-27,Water Bill,49.55,Utilities
2025-05-04,Careem,148.91,Transport
2025-04-08,PIA Ticket,127.54,Travel
2025-06-13,InDrive,117.4,Transport
2026-02-10,Biryani,473.44,Food
2026-03-14,Biryani,102.27,Food
2025-06-09,Nueplex,451.57,Entertainment
2026-02-25,Imtiaz Super Market,120.87,Shopping
2026-02-07,Cinema,379.64,Entertainment
2026-01-24,Restaurant,55.84,Food
2025-05-20,Apartment Rent,439.0,Rent
2025-11-06,Cloud Storage,255.65,Subscriptions
2025-07-27,K-Electric,483.03,Utilities
2025-04-24,Careem,170.05,Transport
2025-07-19,Cloud Storage,350.21,Subscriptions
